airportId,iata,longitude,latitude
RJCN,SHB,144.960006714,43.5774993896
RJCO,OKD,141.38134,43.117447
RJCW,WKJ,141.800994873,45.4042015076
RJDB,IKI,129.785003662,33.7490005493
RJDC,UBJ,131.279006958,33.930000305200004
RJDT,TSJ,129.330993652,34.2849006653
RJEB,MBE,143.404006958,44.303901672399995
RJEC,AKJ,142.44700622558594,43.670799255371094
RJEO,OIR,139.432998657,42.0717010498
RJER,RIS,141.186004639,45.2420005798
RJFC,KUM,130.658996582,30.3855991364
RJFE,FUJ,128.83299255371094,32.66630172729492
RJFF,FUK,130.4510040283203,33.585899353027344
RJFG,TNE,130.990997314,30.605100631699997
RJFK,KOJ,130.718994140625,31.80340003967285
RJFM,KMI,131.449005127,31.877199173
RJFO,OIT,131.736999512,33.479400634799994
RJFR,KKJ,131.035004,33.845901
RJFS,HSG,130.302001953,33.149700164799995
RJFT,KMJ,130.85499572753906,32.83729934692383
RJFU,NGS,129.914001465,32.916900634799994
RJGG,NGO,136.80499267578125,34.8583984375
RJKA,ASJ,129.71299743652344,28.430599212646484
RJKB,OKE,128.701004028,27.4255008698
RJKI,KKX,129.927993774,28.321300506599997
RJKN,TKN,128.88099670410156,27.83639907836914
RJNA,NKM,136.9239959716797,35.255001068115234
RJNF,FKJ,136.223999023,36.1427993774
RJNG,QGU,136.8699951171875,35.394100189208984
RJNK,KMQ,136.40699768066406,36.39459991455078
RJNO,OKI,133.323566,36.178388
rjns,FSZ,138.18775177,34.7960434679
RJNT,TOY,137.18800354003906,36.64830017089844
RJNW,NTQ,136.962005615,37.2930984497
RJOA,HIJ,132.919006,34.4361
RJOB,OKJ,133.854996,34.756901
RJOC,IZO,132.889999,35.413601
RJOH,YGJ,133.235992,35.492199
RJOI,IWK,132.247238,34.146333
RJOK,KCZ,133.669006,33.546101
RJOM,MYJ,132.6999969482422,33.82720184326172
RJOO,ITM,135.43800354003906,34.785499572753906
RJOR,TTJ,134.167007,35.530102
RJOS,TKS,134.606995,34.132801
RJOT,TAK,134.01600647,34.214199066199996
RJOW,IWJ,131.789993286,34.676399231
RJSA,AOJ,140.6909942626953,40.73469924926758
RJSC,GAJ,140.371002197,38.411899566699994
RJSD,SDS,138.414001465,38.0601997375
RJSF,FKS,140.43099975585938,37.22740173339844
RJSH,HHE,141.46600341796875,40.556400299072266
RJSI,HNA,141.13499450683594,39.4286003112793
RJSK,AXT,140.218994140625,39.6156005859375
RJSM,MSJ,141.367996216,40.703201293899994
RJSN,KIJ,139.121002197,37.9558982849
RJSR,ONJ,140.371002197,40.1918983459
RJSS,SDJ,140.917007446,38.1397018433
RJSY,SYO,139.787002563,38.81219863889999
RJTA,NJA,139.449997,35.454601
RJTH,HAC,139.785995483,33.1150016785
RJTO,OIM,139.36000061,34.782001495399996
RJTQ,MYE,139.559997559,34.073600769
RJTT,HND,139.779999,35.552299
RJTY,OKO,139.34800720214844,35.74850082397461
RKJB,MWX,126.382814,34.991406
RKJJ,KWJ,126.805444,35.123173
RKJK,KUV,126.61599731445312,35.90380096435547
RKJY,RSU,127.61699676513672,34.84230041503906
RKNN,KAG,128.943915,37.753601
RKNW,WJU,127.963858,37.441201
RKNY,YNY,128.669006,38.061298
RKPC,CJU,126.49299621582031,33.51129913330078
RKPD,JDG,126.711997986,33.3996009827
RKPK,PUS,128.93800354,35.1795005798
RKPS,HIN,128.071747,35.088591
RKPU,USN,129.352005005,35.59349823
RKSI,ICN,126.45099639892578,37.46910095214844
RKSM,SSN,127.112718,37.444744
RKSO,OSN,127.029999,37.090599
RKSS,GMP,126.791,37.5583
RKSW,SWU,127.00700378417969,37.23939895629883
RKTH,KPO,129.420383,35.987955
RKTN,TAE,128.65531,35.896872
RKTU,CJJ,127.498741,36.717008
RKTY,YEC,128.34971,36.630373
RMU,RMU,-1.125,37.803
ROAH,OKA,127.646003723,26.1958007812
RODN,DNA,127.767998,26.3556
ROKJ,UEO,126.71399688720703,26.363500595092773
ROMD,MMD,131.263000488,25.8465003967
ROMY,MMY,125.294998169,24.782800674399997
RORE,IEJ,127.785003662,26.7220001221
RORK,KTD,131.32699585,25.9447002411
RORS,SHI,125.144996643,24.8267002106
RORT,TRA,124.675003052,24.653900146499996
RORY,RNJ,128.401992798,27.0440006256
ROYN,OGN,122.97799682617188,24.466899871826172
RPLB,SFS,120.27100372314453,14.794400215148926
RPLC,CRK,120.559998,15.186
RPLI,LAO,120.53199768066406,18.1781005859375
RPLL,MNL,121.019997,14.5086
RPLP,LGP,123.735,13.1575
RPLU,LBX,120.1050033569336,13.855400085449219
RPMA,AAV,124.7509994506836,6.366819858551025
RPMC,CBO,124.20999908447266,7.1652398109436035
RPMD,DVO,125.64600372314453,7.1255202293396
RPME,BXU,125.4788,8.9515
RPMF,BPH,126.3219985961914,8.19594955444336
RPMG,DPL,123.341875076,8.60198349877
RPMH,CGM,124.709115,9.253894
RPMJ,JOL,121.01100158691406,6.0536699295043945
RPMN,TWT,119.742996,5.046991
RPMO,OZC,123.84200286865234,8.178509712219238
RPMP,PAG,123.461179733,7.83073144787
RPMQ,MXI,126.27368,6.949091
RPMR,GES,125.096000671,6.05800008774
RPMS,SUG,125.480947495,9.755838325629998
RPMW,TDG,126.1709976196289,9.072110176086426
RPMZ,ZAM,122.05999755859375,6.922420024871826
RPSP,TAG,123.775,9.566667
RPUB,BAG,120.62000274658203,16.375099182128906
RPUD,DTE,122.9800033569336,14.129199981689453
RPUH,SJI,121.04699707,12.361499786399998
RPUM,MBO,120.6050033569336,13.208100318908691
RPUN,WNP,123.2699966430664,13.58489990234375
RPUO,BSO,121.980003,20.4513
RPUR,BQA,121.500034,15.729309
RPUS,SFE,120.3030014038086,16.595600128173828
RPUT,TUG,121.733150482,17.6433676823
RPUV,VRC,124.20600128173828,13.576399803161621
RPUW,MRQ,121.82599639892578,13.361000061035156
RPUY,CYZ,121.752998352,16.9298992157
RPVA,TAC,125.027761,11.228035
RPVB,BCD,123.014999,10.7764
RPVC,CYP,124.54499816894531,12.072699546813965
RPVD,DGT,123.300003052,9.3337097168
RPVE,MPH,121.954002,11.9245
RPVF,CRM,124.63600158691406,12.502400398254395
RPVI,ILO,122.493358,10.833017
RPVJ,MBT,123.630095,12.369682
RPVK,KLO,122.375999451,11.679400444
RPVM,CEB,123.97899627686,10.307499885559
RPVO,OMC,124.56500244140625,11.057999610900879
RPVP,PPS,118.75900268554688,9.742119789123535
RPVR,RXS,122.75199890136719,11.597700119018555
RPVS,EUQ,121.932998657,10.765999794
RPVU,TBH,122.084999084,12.3109998703
RPVV,USU,120.099998474,12.1215000153
RU-0035,GRV,45.698601,43.388302
SAAC,COC,-57.9966,-31.2969
SAAG,GHU,-58.6131,-33.0103
SAAP,PRA,-60.4804,-31.7948
SAAR,ROS,-60.785,-32.9036
SAAV,SFN,-60.8117,-31.7117
SABE,AEP,-58.4156,-34.5592
SACO,COR,-64.208,-31.323601
SADF,FDO,-58.5896,-34.4532
SADL,LPG,-57.8947,-34.9722
SADP,EPA,-58.6126,-34.6099
SAEZ,EZE,-58.5358,-34.8222
SAHS,RDS,-68.9041976929,-37.3905982971
SAHZ,APZ,-70.113602,-38.975498
SAME,MDZ,-68.7929000854,-32.8316993713
SAMM,LGS,-69.5743026733,-35.493598938
SAMR,AFA,-68.4039,-34.588299
SANC,CTC,-65.751701355,-28.5956001282
SANE,SDE,-64.3099975586,-27.765556335399996
SANL,IRJ,-66.7957992554,-29.3815994263
SANR,RHD,-64.93595,-27.4966
SANT,TUC,-65.104897,-26.8409
SANU,UAQ,-68.418198,-31.571501
SAOC,RCU,-64.2612991333,-33.0850982666
SAOD,VDR,-65.1463012695,-31.9451999664
SAOR,VME,-65.3873977661,-33.7299003601
SAOU,LUQ,-66.3563995361,-33.2732009888
SARC,CNQ,-58.7619,-27.4455
SARE,RES,-59.0561,-27.45
SARF,FMA,-58.2281,-26.2127
SARI,IGR,-54.4734,-25.737301
SARL,AOL,-57.1521,-29.6894
SARM,MCS,-57.6402,-30.2719
SARP,PSS,-55.9707,-27.3858
SASA,SLA,-65.4861984253,-24.856000900299996
SASJ,JUJ,-65.097801,-24.392799
SASO,ORA,-64.3292007446,-23.1527996063
SAST,TTG,-63.7937011719,-22.619600296
SATG,OYA,-59.2189,-29.1058
SATR,RCQ,-59.68,-29.2103
SATU,UZU,-57.9789,-29.7706
SAVB,EHL,-71.5323028564,-41.9431991577
SAVC,CRD,-67.4655,-45.7853
SAVE,EQS,-71.139503479,-42.908000946
SAVH,LHS,-68.9653015137,-46.53829956049999
SAVT,REL,-65.2703,-43.2105
SAVV,VDM,-63.0004,-40.8692
SAVY,PMY,-65.1027,-42.7592
SAWC,FTE,-72.053101,-50.2803
SAWD,PUD,-65.9041,-47.7353
SAWE,RGA,-67.7494,-53.7777
SAWG,RGL,-69.3126,-51.6089
SAWH,USH,-68.2958,-54.8433
SAWJ,ULA,-67.8026,-49.3068
SAWP,PMQ,-70.978699,-46.537899
SAWU,RZA,-68.5792,-50.0165
SAZB,BHI,-62.1693,-38.725
SAZG,GPO,-63.7583007812,-35.6962013245
SAZH,OYO,-60.3297,-38.3869
SAZL,SST,-56.7218,-36.5423
SAZM,MDQ,-57.5733,-37.9342
SAZN,NQN,-68.155701,-38.949001
SAZO,NEC,-58.8172,-38.4831
SAZP,PEH,-61.8576,-35.8446
SAZR,RSA,-64.275703,-36.588299
SAZS,BRC,-71.157501,-41.151199
SAZT,TDL,-59.2279014587,-37.2374000549
SAZV,VLG,-57.0292,-37.2354
SAZW,CUT,-69.2646026611,-38.939701080300004
SAZY,CPC,-71.137299,-40.075401
SBAA,CDJ,-49.301498,-8.34835
SBAC,ARX,-37.804722,-4.568611
SBAQ,AQA,-48.1329994202,-21.812000274699997
SBAR,AJU,-37.070301,-10.984
SBAT,AFL,-56.1049995422,-9.8663892746
SBAU,ARU,-50.4247016907,-21.1413002014
SBBE,BEL,-48.4762992859,-1.3792500495900002
SBBG,BGX,-54.112201690674,-31.39049911499
SBBH,PLU,-43.950599670410156,-19.851200103759766
SBBI,BFH,-49.23199844359999,-25.4050998688
SBBR,BSB,-47.920834,-15.869167
SBBT,BAT,-48.594100952148,-20.584499359131
SBBU,BAU,-49.0537986755,-22.3449993134
SBBV,BVB,-60.6922225952,2.84138894081
SBBW,BPG,-52.3889007568,-15.861300468400001
SBBZ,BZC,-41.96308,-22.770881
SBCA,CAC,-53.500801086399996,-25.0002994537
SBCF,CNF,-43.97194290161133,-19.62444305419922
SBCG,CGR,-54.6725006104,-20.468700408900002
SBCH,XAP,-52.656600952148,-27.134199142456
SBCI,CLN,-47.45869827270508,-7.32043981552124
SBCJ,CKS,-50.0013885498,-6.11527776718
SBCM,CCM,-49.4213905334,-28.7244434357
SBCP,CAW,-41.301700592,-21.698299408
SBCR,CMG,-57.6713905334,-19.0119438171
SBCT,CWB,-49.1758003235,-25.5284996033
SBCV,CRQ,-39.253101,-17.6523
SBCX,CXJ,-51.1875,-29.197099685699996
SBCY,CGB,-56.1166992188,-15.6528997421
SBCZ,CZS,-72.769501,-7.59991
SBDN,PPB,-51.4245986938,-22.1751003265
SBEG,MAO,-60.049702,-3.03861
SBEK,JCR,-57.77690124511719,-6.233160018920898
SBFI,IGU,-54.48500061035156,-25.600278854370117
SBFL,FLN,-48.5525016784668,-27.670278549194336
SBFN,FEN,-32.423302,-3.85493
SBFZ,FOR,-38.53260040283203,-3.776279926300049
SBGL,GIG,-43.2505569458,-22.8099994659
SBGM,GJM,-65.28479766845703,-10.786399841308594
SBGO,GYN,-49.220699310302734,-16.631999969482422
SBGR,GRU,-46.47305679321289,-23.435556411743164
SBGW,GUJ,-45.20479965209961,-22.79159927368164
SBHT,ATM,-52.254001617432,-3.2539100646973
SBIC,ITA,-58.481201171875,-3.1272599697113037
SBIH,ITB,-56.000701904297,-4.2423400878906
SBIL,IOS,-39.033199310303,-14.815999984741
SBIP,IPN,-42.487598419189,-19.470699310303
SBIZ,IMP,-47.459999,-5.53129
SBJF,JDF,-43.38679885864258,-21.791500091552734
SBJP,JPA,-34.9486122131,-7.145833015440001
SBJV,JOI,-48.797401428222656,-26.22450065612793
SBKG,CPV,-35.8964,-7.26992
SBKP,VCP,-47.1344985962,-23.0074005127
SBLJ,LAJ,-50.28150177,-27.782100677499997
SBLN,LIP,-49.730499267578,-21.663999557495
SBLO,LDB,-51.1301002502,-23.333599090599996
SBLP,LAZ,-43.4081001282,-13.2621002197
SBMA,MAB,-49.138000488299994,-5.36858987808
SBMC,MQH,-48.195301,-13.5491
SBMD,MEU,-52.6022,-0.889839
SBME,MEA,-41.7659988403,-22.343000412
SBMG,MGF,-52.016187,-23.47606
SBMK,MOC,-43.818901062,-16.706899642899998
SBML,MII,-49.926399231,-22.1968994141
SBMN,PLL,-59.98630142211914,-3.1460399627685547
SBMO,MCZ,-35.79169845581055,-9.510809898376465
SBMQ,MCP,-51.0722007751,0.0506640002131
SBMS,MVF,-37.3642997742,-5.2019200324999995
SBMY,MNX,-61.278301239014,-5.8113799095154
SBNF,NVT,-48.651402,-26.879999
SBNM,GEL,-54.169102,-28.2817
SBOI,OYK,-51.79690170288086,3.85548996925354
SBPA,POA,-51.1713981628418,-29.994400024414062
SBPC,POO,-46.567901611328,-21.843000411987
SBPF,PFB,-52.326599,-28.243999
SBPJ,PMW,-48.35699844359999,-10.291500091600001
SBPK,PET,-52.327702,-31.718399
SBPL,PNZ,-40.56909942626953,-9.362409591674805
SBPN,PNB,-48.3997,-10.719402
SBPP,PMG,-55.702598571777344,-22.54960060119629
SBPS,BPS,-39.080898,-16.438601
SBPV,PVH,-63.90230178833008,-8.70928955078125
SBRB,RBR,-67.893984,-9.869031
SBRF,REC,-34.92359924316406,-8.126489639282227
SBRJ,SDU,-43.1631011963,-22.910499572799996
SBRP,RAO,-47.776668548583984,-21.136388778686523
SBSC,SNZ,-43.719101,-22.9324
SBSG,NAT,-35.376111,-5.768056
SBSJ,SJK,-45.86149978637695,-23.22920036315918
SBSL,SLZ,-44.234100341796875,-2.585360050201416
SBSM,RIA,-53.688202,-29.711399
SBSN,STM,-54.785831451416016,-2.4247219562530518
SBSP,CGH,-46.65638732910156,-23.626110076904297
SBSR,SJP,-49.40650177,-20.816600799599996
SBST,SSZ,-46.299720764160156,-23.928056716918945
SBSV,SSA,-38.3224983215,-12.9086112976
SBTA,QHP,-45.51599884033203,-23.04010009765625
SBTB,TMT,-56.396800994873,-1.489599943161
SBTE,THE,-42.8235015869,-5.0599398613
SBTF,TFF,-64.7240982056,-3.38294005394
SBTK,TRQ,-70.783302307129,-8.1552600860596
SBTL,TEC,-50.6516,-24.317801
SBTT,TBT,-69.93579864502,-4.2556700706482
SBTU,TUR,-49.72029876709,-3.7860100269318
SBUA,SJL,-66.9855,-0.14835
SBUF,PAV,-38.250598907471,-9.4008798599243
SBUG,URG,-57.0382003784,-29.7821998596
SBUL,UDI,-48.225277,-18.883612
SBUR,UBA,-47.966110229492,-19.764722824097
SBVG,VAG,-45.4733009338,-21.5900993347
SBVH,BVH,-60.098300933838,-12.694399833679
SBVT,VIX,-40.286388,-20.258057
SBYS,QPS,-47.334800720214844,-21.984600067138672
SBZM,IZA,-43.173069,-21.513086
SCAR,ARI,-70.338699,-18.348499
SCAT,CPO,-70.7791976929,-27.2611999512
SCBA,BBA,-71.68949890136719,-45.916099548339844
SCBE,TOQ,-70.06289672851562,-22.14109992980957
SCCC,CCH,-71.6874008178711,-46.58330154418945
SCCF,CJC,-68.90360260009766,-22.498199462890625
SCCH,YAI,-72.03140258789062,-36.58250045776367
SCCI,PUQ,-70.854599,-53.002602
SCCY,GXQ,-72.1061019897461,-45.594200134277344
SCDA,IQQ,-70.1812973022461,-20.535200119018555
SCEL,SCL,-70.78579711914062,-33.393001556396484
SCES,ESR,-69.76519775390625,-26.311100006103516
SCFA,ANF,-70.445099,-23.444501
SCFM,WPR,-70.31919860839844,-53.253700256347656
SCGZ,WPU,-67.62629699707031,-54.93109893798828
SCHR,LGR,-72.5884017944336,-47.24380111694336
SCIE,CCP,-73.063103,-36.772701
SCIP,IPC,-109.42199707,-27.1648006439
SCJO,ZOS,-73.06099700927734,-40.61119842529297
SCLL,VLR,-70.75599670410156,-28.596399307250977
SCNT,PNT,-72.52839660644531,-51.67150115966797
SCQP,ZCO,-72.6515,-38.9259
SCRA,CNR,-70.6072998046875,-26.332500457763672
SCRG,QRC,-70.77570343017578,-34.17369842529297
SCSE,LSC,-71.199501,-29.916201
SCTC,PZS,-72.637100219727,-38.766799926758
SCTE,PMC,-73.09400177001953,-41.438899993896484
SCTL,TLX,-71.60169982910156,-35.37779998779297
SCTN,WCH,-72.6990966796875,-42.93280029296875
SCTO,ZIC,-72.34860229492188,-38.245601654052734
SCTT,TTC,-70.37590026855469,-25.564300537109375
SCVD,ZAL,-73.0860977173,-39.6500015259
SCVM,KNA,-71.4786,-32.9496
SDZY,IZA,-43.1730575562,-21.5130558014
SE-0016,SCR,12.842503,61.158393
SEAM,ATF,-78.57460021972656,-1.2120699882507324
SECO,OCC,-76.98680114746094,-0.4628860056400299
SECU,CUE,-78.984398,-2.88947
SEGU,GYE,-79.88359832760001,-2.1574199199699997
SELT,LTX,-78.615799,-0.906833
SEMA,MRR,-79.94100189210002,-4.37823009491
SEMC,XMS,-78.12079620361328,-2.2991700172424316
SEMH,MCH,-79.961601,-3.2689
SEMT,MEC,-80.67880249023438,-0.9460780024528503
SEPV,PVO,-80.47219848632812,-1.0416500568389893
SEQM,UIO,-78.3575,-0.129166666667
SERO,ETR,-79.996957,-3.441986
SESA,SNC,-80.988899,-2.20499
SETR,TPC,-76.33779907226562,-0.12295600026845932
SETU,TUA,-77.70809936523438,0.8095059990882874
SFAL,PSY,-57.777599334717,-51.685699462891
SGAS,ASU,-57.52000045776367,-25.239999771118164
SGAY,AYO,-56.854064,-27.370554
SGES,AGT,-54.842682,-25.454516
SGME,ESG,-60.619998931884766,-22.049999237060547
SGPI,PIL,-58.318026,-26.881224
SJTC,JTC,-49.0502866745,-22.166859140899998
SKAP,API,-73.5627,4.07607
SKAR,AXM,-75.7664,4.45278
SKAS,PUU,-76.5008,0.505228
SKBC,ELB,-73.9749,9.04554
SKBG,BGA,-73.1848,7.1265
SKBO,BOG,-74.1469,4.70159
SKBQ,BAQ,-74.7808,10.8896
SKBS,BSC,-77.3947,6.20292
SKBU,BUN,-76.9898,3.81963
SKCC,CUC,-72.5115,7.92757
SKCG,CTG,-75.513,10.4424
SKCL,CLO,-76.3816,3.54322
SKCO,TCO,-78.7492,1.81442
SKCU,CAQ,-75.1985,7.96847
SKCV,CVE,-75.6913,9.40092
SKCZ,CZU,-75.2856,9.33274
SKEB,EBG,-74.8089,7.59647
SKEJ,EJA,-73.8068,7.02433
SKFL,FLA,-75.5644,1.58919
SKGI,GIR,-74.7967,4.27624
SKGO,CRC,-75.9557,4.75818
SKGP,GPI,-77.8986,2.57013
SKIB,IBE,-75.1333,4.42161
SKIP,IPI,-77.6718,0.861925
SKLC,APO,-76.7164,7.81196
SKLM,MCJ,-72.4901,11.2325
SKLT,LET,-69.9432,-4.19355
SKMD,EOH,-75.590582,6.220549
SKMG,MGN,-74.8461,9.28474
SKMR,MTR,-75.8258,8.82374
SKMU,MVP,-70.2339,1.25366
SKMZ,MZL,-75.4647,5.0296
SKNV,NVA,-75.294,2.95015
SKOC,OCV,-73.3583,8.31506
SKPC,PCR,-67.4932,6.18472
SKPD,PDA,-67.9062,3.85353
SKPE,PEI,-75.7395,4.81267
SKPI,PTX,-76.0857,1.85777
SKPP,PPN,-76.6093,2.4544
SKPQ,PAL,-74.6574,5.48361
SKPS,PSO,-77.2915,1.39625
SKPV,PVA,-81.3583,13.3569
SKPZ,PZA,-71.8866,5.87615
SKQU,MQU,-74.8836,5.21256
SKRG,MDE,-75.4231,6.16454
SKRH,RCH,-72.926,11.5262
SKSJ,SJE,-72.6394,2.57969
SKSM,SMR,-74.2306,11.1196
SKSP,ADZ,-81.7112,12.5836
SKSV,SVI,-74.7663,2.15217
SKTM,TME,-71.7603,6.45108
SKTQ,TQS,-75.234,0.7459
SKUC,AUC,-70.7369,7.06888
SKUI,UIB,-76.6412,5.69076
SKUL,ULQ,-76.2351,4.08836
SKVP,VUP,-73.2495,10.435
SKVV,VVC,-73.6138,4.16787
SKYP,EYP,-72.384,5.31911
SLAL,SRE,-65.149611,-19.246835
SLBJ,BJO,-64.31289672850001,-22.7733001709
SLCB,CBB,-66.1771011352539,-17.421100616455078
SLCO,CIJ,-68.7829971313,-11.040399551400002
SLET,SRZ,-63.1715011597,-17.8115997314
SLLP,LPB,-68.19229888916016,-16.5132999420166
SLOR,ORU,-67.0762023926,-17.962600708
SLPO,POI,-65.723734,-19.543331
SLPS,PSZ,-57.820599,-18.975301
SLSA,SBL,-65.4352035522,-13.762200355500001
SLTJ,TJA,-64.7013015747,-21.5557003021
SLTR,TDD,-64.9179992676,-14.8186998367
SLVM,VLM,-63.4056015015,-21.255199432399998
SLVR,VVI,-63.135399,-17.6448
SLYA,BYC,-63.65169906616211,-21.960899353027344
SMJP,PBM,-55.1878013611,5.4528298377999995
SOCA,CAY,-52.360401153599994,4.819809913639999
SOOG,OYP,-51.8041000366,3.89759993553
SPAY,AYX,-73.766502,-10.7291
SPBR,IBP,-69.48870086669922,-11.411600112915039
SPCL,PCL,-74.57430267333984,-8.37794017791748
SPEO,CHM,-78.5238037109375,-9.149609565734863
SPHI,CIX,-79.8281021118164,-6.787479877471924
SPHO,AYP,-74.20439910888672,-13.154800415039062
SPHZ,ATA,-77.59839630126953,-9.347439765930176
SPIM,LIM,-77.114305,-12.0219
SPJA,RIJ,-77.16000366210938,-6.067860126495361
SPJE,JAE,-78.774002,-5.59248
SPJI,JJI,-76.72859954833984,-7.169099807739258
SPJJ,JAU,-75.47339630130001,-11.7831001282
SPJL,JUL,-70.158203125,-15.467100143432617
SPJR,CJA,-78.4894027709961,-7.1391801834106445
SPLO,ILQ,-71.34400177001953,-17.69499969482422
SPME,TBP,-80.38140106201172,-3.55253005027771
SPMS,YMS,-76.11820220947266,-5.893770217895508
SPNC,HUU,-76.20480346679688,-9.878809928894043
SPPY,CHH,-77.8561019897461,-6.201809883117676
SPQT,IQT,-73.30879974365234,-3.7847399711608887
SPQU,AQP,-71.5830993652,-16.3411006927
SPRU,TRU,-79.10880279541016,-8.08141040802002
SPSO,PIO,-76.22029876708984,-13.74489974975586
SPST,TPP,-76.37319946289062,-6.508739948272705
SPTN,TCQ,-70.2758026123,-18.053300857500002
SPTU,PEM,-69.2285995483,-12.6135997772
SPUR,PIU,-80.61640167239999,-5.20574998856
SPYL,TYL,-81.254096984863,-4.5766401290894
SPZA,NZC,-74.9615020752,-14.854000091600001
SPZO,CUZ,-71.9387969971,-13.535699844400002
SQD,SQD,117.9643,28.3797
SQJ,SQJ,117.8336,26.4263
SSZW,PGZ,-50.1441,-25.1847
SUDU,DZO,-56.49919891357422,-33.3588981628418
SULS,PDP,-55.09429931640625,-34.855098724365234
SUMU,MVD,-56.0308,-34.838402
SUSO,STY,-57.98529815673828,-31.438499450683594
SVAC,AGV,-69.23786926269531,9.553375244140625
SVAN,AAO,-64.4707260131836,9.430225372314453
SVBC,BLA,-64.692222,10.111111
SVBI,BNS,-70.21416667,8.615
SVBM,BRM,-69.3586196899414,10.042746543884277
SVBS,MYC,-67.64942169189453,10.249978065490723
SVCB,CBL,-63.5369567871,8.12216091156
SVCD,CXA,-66.16280364990234,7.625510215759277
SVCL,CLZ,-67.4170913696289,8.92465591430664
SVCN,CAJ,-62.85443115234375,6.231988906860352
SVCO,VCR,-70.06521606445312,10.175602912902832
SVCP,CUP,-63.261680603027344,10.660014152526855
SVCR,CZE,-69.68090057373047,11.41494369506836
SVCU,CUM,-64.1304702758789,10.450332641601562
SVED,EOR,-61.58333206176758,6.733333110809326
SVEZ,EOZ,-69.53333282470703,7.0833330154418945
SVGD,GDO,-70.80000305175781,7.233333110809326
SVGI,GUI,-62.3126678467,10.574077606200001
SVGU,GUQ,-69.7551498413086,9.026944160461426
SVJC,LSP,-70.15149688720703,11.78077507019043
SVLF,LFR,-72.27102661132812,8.239167213439941
SVMC,MAR,-71.7278594971,10.5582084656
SVMD,MRD,-71.161041,8.582078
SVMG,PMV,-63.96659851074219,10.912603378295898
SVMI,CCS,-66.991222,10.601194
SVMT,MUN,-63.14739990234375,9.75452995300293
SVPA,PYH,-67.606101989746,5.6199898719788
SVPC,PBL,-68.072998046875,10.480500221252441
SVPM,SCI,-72.2029037475586,7.8013200759887695
SVPR,PZO,-62.760398864746094,8.288530349731445
SVPT,PTM,-70.18329620361328,7.566669940948486
SVSA,SVZ,-72.439697265625,7.840829849243164
SVSE,SNV,-61.150001525878906,4.554999828338623
SVSO,STD,-72.035103,7.56538
SVSP,SNF,-68.755203,10.2787
SVSR,SFD,-67.44400024414062,7.883319854736328
SVST,SOM,-64.151084899902,8.9451465606689
SVSZ,STB,-71.94325256347656,8.974550247192383
SVTC,TUV,-62.094173431396484,9.088994026184082
SVTM,TMO,-61.52893,7.24938
SVVA,VLN,-67.92839813232422,10.14973258972168
SVVG,VIG,-71.672668,8.624139
SVVL,VLV,-70.58406066894531,9.34047794342041
SVVP,VDP,-65.9935836792,9.22202777863
SWGN,AUX,-48.240501,-7.22787
SYCJ,GEO,-58.25410079956055,6.498549938201904
SYGO,OGL,-58.1059,6.80628
SYLT,LTM,-59.789398,3.37276
TAPA,ANU,-61.792702,17.1367
TBPB,BGI,-59.4925,13.0746
TDCF,DCF,-61.3922004699707,15.336700439453125
TDPD,DOM,-61.299999,15.547
TFFF,FDF,-61.00320053100586,14.590999603271484
TFFG,SFG,-63.047199,18.099899
TFFJ,SBH,-62.843601,17.9044
TFFM,GBJ,-61.27000045776367,15.86870002746582
TFFR,PTP,-61.531799,16.265301
TGPY,GND,-61.78620147705078,12.004199981689453
TIST,STT,-64.97339630126953,18.337299346923828
TISX,STX,-64.79859924316406,17.701900482177734
TJAB,ARE,-66.6753005981,18.4500007629
TJBQ,BQN,-67.12940216064453,18.49489974975586
TJFA,FAJ,-65.66190338134766,18.308900833129883
TJIG,SIG,-66.09809875488281,18.45680046081543
TJMZ,MAZ,-67.14849853515625,18.255699157714844
TJPS,PSE,-66.56300354003906,18.00830078125
TJSJ,SJU,-66.0018005371,18.4393997192
TKPK,SKB,-62.71870040893555,17.311199188232422
TKPN,NEV,-62.589900970458984,17.205699920654297
TLPC,SLU,-60.992901,14.0202
TLPL,UVF,-60.952599,13.7332
TN-0002,NBE,10.438611,36.075833
TNCA,AUA,-70.015198,12.5014
TNCB,BON,-68.268501,12.131
TNCC,CUR,-68.959801,12.1889
TNCE,EUX,-62.979400634765625,17.49650001525879
TNCM,SXM,-63.1088981628,18.041000366200002
TNW,TNW,-77.583333,-1.059722
TQPF,AXA,-63.055099,18.2048
TR-0026,IGD,43.8766479492,39.9766273499
TRPG,MNI,-62.19329833984375,16.791400909423828
TTCP,TAB,-60.83219909667969,11.149700164794922
TTPP,POS,-61.33720016479492,10.595399856567383
TUPJ,EIS,-64.54299926757812,18.444799423217773
TVSA,SVD,-61.149945,13.156695
TVSB,BQU,-61.2620010376,12.9884004593
TVSC,CIW,-61.3424,12.699
TVSM,MQS,-61.180198669433594,12.887900352478027
TVSU,UNI,-61.41194534301758,12.60013484954834
TXKF,BDA,-64.67870330810547,32.36399841308594
UAAA,ALA,77.04049682617188,43.35210037231445
UAAH,BXH,75.00499725341797,46.8932991027832
UACC,TSE,71.46690368652344,51.02220153808594
UACK,KOV,69.594597,53.329102
UACP,PPK,69.18389892578125,54.77470016479492
UADD,DMB,71.30359649658203,42.853599548339844
UAFL,IKU,76.713046,42.58792
UAFM,FRU,74.4776000977,43.0612983704
